Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,,GENERACION [kWh]
30/06/2014,14:09:14,405.95,5.71,403.98,0,0,0,,,,,0,0,0
30/06/2014,14:14:14,405.85,5.65,403.9,0,0,0,,,,,0,0,0
30/06/2014,14:19:14,406.38,5.69,404.42,0,0,0,,,,,0,0,0
30/06/2014,14:24:14,405.88,5.74,403.86,0,0,0,,,,,0,0,0
30/06/2014,14:29:14,406.27,5.74,404.2,0,0,0,,,,,0,0,0
30/06/2014,14:34:14,406.77,5.76,404.62,0,0,0,,,,,0,0,0
30/06/2014,14:39:14,407.22,5.83,405.07,0,0,0,,,,,0,0,0
30/06/2014,14:44:14,407.15,5.83,404.99,0,0,0,,,,,0,0,0
30/06/2014,14:49:14,406.9,5.86,404.66,0,0,0,,,,,0,0,0
30/06/2014,14:54:14,406.25,5.92,403.95,0,0,0,,,,,0,0,0
30/06/2014,14:59:14,407.58,6.06,405.16,0,0,0,,,,,0,0,0
30/06/2014,15:04:14,406.5,6.01,404.08,0,0,0,,,,,0,0,0
30/06/2014,15:09:14,406.3,6.08,403.85,0,0,0,,,,,0,0,0
30/06/2014,15:14:14,406.66,6.06,404.17,0,0,0,,,,,0,0,0
30/06/2014,15:19:14,407.34,6.16,404.75,0,0,0,,,,,0,0,0
30/06/2014,15:24:14,407.01,6.27,404.34,0,0,0,,,,,0,0,0
30/06/2014,15:29:14,407.09,6.11,404.52,0,0,0,,,,,0,0,0
30/06/2014,15:34:14,407.73,6.07,405.23,0,0,0,,,,,0,0,0
30/06/2014,15:39:14,407.49,45.1,401.58,2.2,1.35,11.94,,,,,466.06,0.46606,0.04
30/06/2014,15:44:14,408.08,63.76,400.5,0,1.17,3.23,,,,,87.08,0.08708,0.05
30/06/2014,15:49:14,405.78,83.31,396.04,0,1.4,4.26,,,,,164.16,0.16416,0.06
30/06/2014,15:54:14,406.14,91.7,394.41,3.23,1.49,7.05,,,,,430.1,0.4301,0.1
30/06/2014,15:59:14,406.63,91.68,397.04,3.19,5.6,19.97,,,,,1334.55,1.33455,0.21
30/06/2014,16:04:14,406.07,390.46,400.77,0,0,0,,,,,0,0,0.21
30/06/2014,16:09:14,406.11,377.06,395.86,0,0,0,,,,,0,0,0.21
30/06/2014,16:14:14,405.68,382.3,398.68,0,0,0,,,,,0,0,0.21
30/06/2014,16:19:14,406.28,384.82,398.96,0,0,0,,,,,0,0,0.21
30/06/2014,16:24:14,406.05,5.71,404.05,0,0,0,,,,,0,0,0.21
30/06/2014,16:29:14,406.25,5.7,404.23,0,0,0,,,,,0,0,0.21
30/06/2014,16:34:14,406.84,5.76,404.83,0,0,0,,,,,0,0,0.21
30/06/2014,16:39:14,406.94,5.73,404.94,0,0,0,,,,,0,0,0.21
30/06/2014,16:44:14,405.79,5.7,403.8,0,0,0,,,,,0,0,0.21
30/06/2014,16:49:14,406.51,5.67,404.51,0,0,0,,,,,0,0,0.21
30/06/2014,16:54:14,406.94,5.73,404.93,0,0,0,,,,,0,0,0.21
30/06/2014,16:59:14,407.14,5.72,405.05,0,0,0,,,,,0,0,0.21
30/06/2014,17:04:14,407.61,5.8,405.44,0,0,0,,,,,0,0,0.21
30/06/2014,17:09:14,407.02,5.74,404.98,0,0,0,,,,,0,0,0.21
30/06/2014,17:14:14,407.03,5.76,404.96,0,0,0,,,,,0,0,0.21
30/06/2014,17:19:14,407.01,5.73,405.02,0,0,0,,,,,0,0,0.21
30/06/2014,17:24:14,406.25,5.7,404.29,0,0,0,,,,,0,0,0.21
30/06/2014,17:29:14,406.1,5.68,404.15,0,0,0,,,,,0,0,0.21
30/06/2014,17:34:14,406.95,5.72,404.98,0,0,0,,,,,0,0,0.21
30/06/2014,17:39:14,406.96,5.71,405,0,0,0,,,,,0,0,0.21
30/06/2014,17:44:14,407.74,5.71,405.72,0,0,0,,,,,0,0,0.21
30/06/2014,17:49:14,406.67,5.75,404.56,0,0,0,,,,,0,0,0.21
30/06/2014,17:54:14,407.48,5.87,405.28,0,0,0,,,,,0,0,0.21
30/06/2014,17:59:14,407.32,5.94,405.03,0,0,0,,,,,0,0,0.21
30/06/2014,18:04:14,405.83,5.91,403.55,0,0,0,,,,,0,0,0.21
30/06/2014,18:09:14,405.49,5.91,403.21,0,0,0,,,,,0,0,0.21
30/06/2014,18:14:14,404.92,5.76,402.82,0,0,0,,,,,0,0,0.21
30/06/2014,18:19:14,406.6,5.77,404.49,0,0,0,,,,,0,0,0.21
30/06/2014,18:24:14,405.56,5.8,403.36,0,0,0,,,,,0,0,0.21
30/06/2014,18:29:14,405.51,5.75,403.45,0,0,0,,,,,0,0,0.21
30/06/2014,18:34:14,405.85,5.73,403.87,0,0,0,,,,,0,0,0.21
30/06/2014,18:39:14,406.12,5.71,404.11,0,0,0,,,,,0,0,0.21
30/06/2014,18:44:14,405.74,5.69,403.73,0,0,0,,,,,0,0,0.21
30/06/2014,18:49:14,406.92,5.75,404.88,0,0,0,,,,,0,0,0.21
30/06/2014,18:54:14,407.68,5.71,405.71,0,0,0,,,,,0,0,0.21
30/06/2014,18:59:14,407.68,5.73,405.68,0,0,0,,,,,0,0,0.21
30/06/2014,19:04:14,407.27,5.74,405.25,0,0,0,,,,,0,0,0.21
30/06/2014,19:09:14,407.02,19.19,403.95,0,0,0,,,,,0,0,0.21
30/06/2014,19:14:14,405.8,94.64,393.96,1.24,10.03,19.83,,,,,1071.06,1.07106,0.3
30/06/2014,19:19:14,407.37,130.16,386.64,4.55,9.58,6.82,,,,,109.22,0.10922,0.31
30/06/2014,19:24:14,407.72,133.67,391.41,4.79,4.56,18.19,,,,,872.27,0.87227,0.38
30/06/2014,19:29:14,407.11,154.87,389.27,3.74,9.8,30.64,,,,,1260.37,1.26037,0.48
30/06/2014,19:34:14,408.5,168.96,385.51,5.71,4.15,26.49,,,,,1987.98,1.98798,0.65
30/06/2014,19:39:14,407.78,156.65,384.74,4.33,7.81,24.43,,,,,1602.6,1.6026,0.78
30/06/2014,19:44:14,408.32,168.38,382.66,3.25,5.1,40.32,,,,,2771.87,2.77187,1.01
30/06/2014,19:49:14,406.09,196.53,376.08,2.89,2.96,20.4,,,,,1440.82,1.44082,1.13
30/06/2014,19:54:14,405.71,145.81,379.82,3.39,4.86,17.03,,,,,614.31,0.61431,1.18
30/06/2014,19:59:14,405.25,190.36,373.98,2.52,6.32,20.68,,,,,1418.58,1.41858,1.3
30/06/2014,20:04:14,405.23,141.25,383.23,4.35,4.07,13.8,,,,,1016.91,1.01691,1.39
30/06/2014,20:09:14,405.21,109.36,389.68,2.62,8.53,24.46,,,,,1820.21,1.82021,1.54
30/06/2014,20:14:14,404.54,96.61,386.53,2.04,2.8,4.38,,,,,191.41,0.19141,1.55
30/06/2014,20:19:14,404.42,100.72,379.28,3.57,1.8,3.62,,,,,33.02,0.03302,1.56
30/06/2014,20:24:14,403.84,144.07,381.84,3.31,2.16,8.61,,,,,625.34,0.62534,1.61
30/06/2014,20:29:14,402.77,136.11,375.93,3.04,2.79,10.98,,,,,497.34,0.49734,1.65
30/06/2014,20:34:14,403.14,199.47,378.26,3.43,6.89,26.39,,,,,1491.66,1.49166,1.78
30/06/2014,20:39:14,402.46,158.15,372.69,4.22,4.45,6.6,,,,,158.64,0.15864,1.79
30/06/2014,20:44:14,403.29,157.81,378.99,2.55,4.6,5.41,,,,,309.05,0.30905,1.81
30/06/2014,20:49:14,403.74,134.13,379.71,5.99,5.01,16.83,,,,,457.82,0.45782,1.85
30/06/2014,20:54:14,403.99,150.73,371.61,4.36,1.97,4,,,,,59.97,0.05997,1.86
30/06/2014,20:59:14,403.94,148.56,373.98,3.72,2.01,4.96,,,,,183.15,0.18315,1.87
30/06/2014,21:04:14,404.29,159.9,371.69,2.48,3.39,4.49,,,,,342.92,0.34292,1.9
30/06/2014,21:09:14,405.03,177.96,373.5,4.34,3.96,11.32,,,,,502.31,0.50231,1.94
30/06/2014,21:14:14,405.73,175.06,368.23,4.63,2.49,5.1,,,,,233.93,0.23393,1.96
30/06/2014,21:19:14,405.94,193.7,365.2,4.11,7.17,12.07,,,,,871.45,0.87145,2.04
30/06/2014,21:24:14,406.79,189.01,362.78,3.56,4.43,8.96,,,,,608.02,0.60802,2.09
30/06/2014,21:29:14,407.52,182.71,369.78,2.83,4,11.87,,,,,1011.62,1.01162,2.17
30/06/2014,21:34:14,407.35,375.66,397.09,0,0,0,,,,,0,0,2.17
30/06/2014,21:39:14,407.83,380.03,410.82,0,0,0,,,,,0,0,2.17
30/06/2014,21:44:14,407.2,371.48,399.81,0,0,0,,,,,0,0,2.17
30/06/2014,21:49:14,408.08,363.64,400.19,0,0,0,,,,,0,0,2.17
30/06/2014,21:54:14,408.61,347.71,411.54,0,0,0,,,,,0,0,2.17
30/06/2014,21:59:14,406.15,145.06,363.58,0,0,0,,,,,0,0,2.17
30/06/2014,22:04:14,405.78,140.41,366.47,0,0,0,,,,,0,0,2.17
30/06/2014,22:09:14,405.4,339.72,389.97,0,0,0,,,,,0,0,2.17
30/06/2014,22:14:14,406.19,341.82,393.29,0,0,0,,,,,0,0,2.17
30/06/2014,22:19:14,406.06,330.56,407.46,0,0,0,,,,,0,0,2.17
30/06/2014,22:24:14,406.52,343.44,398.08,0,0,0,,,,,0,0,2.17
30/06/2014,22:29:14,406.29,328.1,394.6,0,0,0,,,,,0,0,2.17
30/06/2014,22:34:14,407.01,144.09,366.51,0,0,0,,,,,0,0,2.17
30/06/2014,22:39:14,407.2,332.65,408.8,0,0,0,,,,,0,0,2.17
30/06/2014,22:44:14,406.85,326.32,406.14,0,0,0,,,,,0,0,2.17
30/06/2014,22:49:14,406.4,324.09,420.69,0,0,0,,,,,0,0,2.17
30/06/2014,22:54:14,405.84,319.34,404.14,0,0,0,,,,,0,0,2.17
30/06/2014,22:59:14,408.23,316.98,413.39,0,0,0,,,,,0,0,2.17
30/06/2014,23:04:14,407.56,133.21,369,0,0,0,,,,,0,0,2.17
30/06/2014,23:09:14,407.77,318.2,410.43,0,0,0,,,,,0,0,2.17
30/06/2014,23:14:14,407.42,308.05,394.39,0,0,0,,,,,0,0,2.17
30/06/2014,23:19:14,408.49,322.74,404.57,0,0,0,,,,,0,0,2.17
30/06/2014,23:24:14,408.35,240.41,406.33,0,0,0,,,,,0,0,2.17
30/06/2014,23:29:14,406.97,236.61,403.67,0,0,0,,,,,0,0,2.17
30/06/2014,23:34:14,407.21,308.46,420.93,0,0,0,,,,,0,0,2.17
30/06/2014,23:39:14,407.3,306.83,414.06,0,0,0,,,,,0,0,2.17
30/06/2014,23:44:14,407.61,127.66,368.54,0,0,0,,,,,0,0,2.17
30/06/2014,23:49:14,408.43,332.74,410.53,0,0,0,,,,,0,0,2.17
30/06/2014,23:54:14,408.26,135.87,369.94,0,0,0,,,,,0,0,2.17
30/06/2014,23:59:14,408.48,340.37,390.26,0,0,0,,,,,0,0,2.17
01/07/2014,00:04:14,408.9,311.38,423.55,0,0,0,,,,,0,0,2.17
01/07/2014,00:09:14,409.21,300.99,427.82,0,0,0,,,,,0,0,2.17
01/07/2014,00:14:14,409.19,305.06,423.81,0,0,0,,,,,0,0,2.17
01/07/2014,00:19:14,409.85,138.57,372.44,0,0,0,,,,,0,0,2.17
01/07/2014,00:24:14,409.55,312.38,398.93,0,0,0,,,,,0,0,2.17
01/07/2014,00:29:14,408.75,300.82,424.76,0,0,0,,,,,0,0,2.17
01/07/2014,00:34:14,407.33,296.1,429.16,0,0,0,,,,,0,0,2.17
01/07/2014,00:39:14,407.77,284.59,429.17,0,0,0,,,,,0,0,2.17
01/07/2014,00:44:14,407.85,328.99,394.83,0,0,0,,,,,0,0,2.17
01/07/2014,00:49:14,407.65,306.99,423.26,0,0,0,,,,,0,0,2.17
01/07/2014,00:54:14,408.93,301.67,419.66,0,0,0,,,,,0,0,2.17
01/07/2014,00:59:14,408.35,310.26,426.41,0,0,0,,,,,0,0,2.17
01/07/2014,01:04:14,407.87,324.2,408.48,0,0,0,,,,,0,0,2.17
01/07/2014,01:09:14,408.17,307.65,407.49,0,0,0,,,,,0,0,2.17
01/07/2014,01:14:14,408.48,306.6,412.78,0,0,0,,,,,0,0,2.17
01/07/2014,01:19:14,408.57,313.82,396.61,0,0,0,,,,,0,0,2.17
01/07/2014,01:24:14,408.52,150.72,385.64,0,0,0,,,,,0,0,2.17
01/07/2014,01:29:14,408.09,230.43,401.73,0,0,0,,,,,0,0,2.17
01/07/2014,01:34:14,409.3,236.67,392.45,0,0,0,,,,,0,0,2.17
01/07/2014,01:39:14,409,111.25,374.98,0,0,0,,,,,0,0,2.17
01/07/2014,01:44:14,408.97,337.02,392.75,0,0,0,,,,,0,0,2.17
01/07/2014,01:49:14,409.33,217.24,409.56,0,0,0,,,,,0,0,2.17
01/07/2014,01:54:14,409.06,313.06,416.2,0,0,0,,,,,0,0,2.17
01/07/2014,01:59:14,409.19,321.58,394.22,0,0,0,,,,,0,0,2.17
01/07/2014,02:04:14,409.53,316.99,406.98,0,0,0,,,,,0,0,2.17
01/07/2014,02:09:14,408.79,326.58,410.2,0,0,0,,,,,0,0,2.17
01/07/2014,02:14:14,408.91,144.39,370.74,0,0,0,,,,,0,0,2.17
01/07/2014,02:19:14,409.9,221.16,410.56,0,0,0,,,,,0,0,2.17
01/07/2014,02:24:14,410.53,268.73,421.26,0,0,0,,,,,0,0,2.17
01/07/2014,02:29:14,410.18,331.95,397.5,0,0,0,,,,,0,0,2.17
01/07/2014,02:34:14,409.79,328.29,405.65,0,0,0,,,,,0,0,2.17
01/07/2014,02:39:14,409.55,316.52,392.44,0,0,0,,,,,0,0,2.17
01/07/2014,02:44:14,409.69,130.23,375.64,0,0,0,,,,,0,0,2.17
01/07/2014,02:49:14,409.56,313.66,386.48,0,0,0,,,,,0,0,2.17
01/07/2014,02:54:14,409.27,299.47,391.02,0,0,0,,,,,0,0,2.17
01/07/2014,02:59:14,410.54,329.94,395,0,0,0,,,,,0,0,2.17
01/07/2014,03:04:14,409.74,176.04,387.52,0,0,0,,,,,0,0,2.17
01/07/2014,03:09:14,410.35,317.12,386.95,0,0,0,,,,,0,0,2.17
01/07/2014,03:14:14,410.62,298.26,386.15,0,0,0,,,,,0,0,2.17
01/07/2014,03:19:14,409.87,321.95,390.28,0,0,0,,,,,0,0,2.17
01/07/2014,03:24:14,410.86,139.28,379.68,0,0,0,,,,,0,0,2.17
01/07/2014,03:29:14,410.19,130.14,375.18,0,0,0,,,,,0,0,2.17
01/07/2014,03:34:14,409.8,298.29,405.48,0,0,0,,,,,0,0,2.17
01/07/2014,03:39:14,410.14,312.49,392.37,0,0,0,,,,,0,0,2.17
01/07/2014,03:44:14,409.77,312.88,390.21,0,0,0,,,,,0,0,2.17
01/07/2014,03:49:14,409.84,299.77,384.01,0,0,0,,,,,0,0,2.17
01/07/2014,03:54:14,410.4,313.54,392.91,0,0,0,,,,,0,0,2.17
01/07/2014,03:59:14,410.28,332.57,393.94,0,0,0,,,,,0,0,2.17
01/07/2014,04:04:14,410.13,328.91,404.91,0,0,0,,,,,0,0,2.17
01/07/2014,04:09:14,409.86,335.2,404.62,0,0,0,,,,,0,0,2.17
01/07/2014,04:14:14,409.79,201.66,415.05,0,0,0,,,,,0,0,2.17
01/07/2014,04:19:14,410.13,308.17,401.21,0,0,0,,,,,0,0,2.17
01/07/2014,04:24:14,409.76,317.32,400.48,0,0,0,,,,,0,0,2.17
01/07/2014,04:29:14,410.06,326.97,391.09,0,0,0,,,,,0,0,2.17
01/07/2014,04:34:14,409.67,319.21,403.11,0,0,0,,,,,0,0,2.17
01/07/2014,04:39:14,409.43,304.56,395.7,0,0,0,,,,,0,0,2.17
01/07/2014,04:44:14,409.68,133.7,372.42,0,0,0,,,,,0,0,2.17
01/07/2014,04:49:14,409.36,324.99,405.87,0,0,0,,,,,0,0,2.17
01/07/2014,04:54:14,408.75,321.72,384.51,0,0,0,,,,,0,0,2.17
01/07/2014,04:59:14,409.22,327.25,412.98,0,0,0,,,,,0,0,2.17
01/07/2014,05:04:14,408.71,318.23,396.67,0,0,0,,,,,0,0,2.17
01/07/2014,05:09:14,408.86,320.11,395.67,0,0,0,,,,,0,0,2.17
01/07/2014,05:14:14,408.1,321.62,397.11,0,0,0,,,,,0,0,2.17
01/07/2014,05:19:14,408.33,318.66,391.24,0,0,0,,,,,0,0,2.17
01/07/2014,05:24:14,408.17,328.87,389.79,0,0,0,,,,,0,0,2.17
01/07/2014,05:29:14,407.84,249.22,413.17,0,0,0,,,,,0,0,2.17
01/07/2014,05:34:14,407.05,280.88,382.85,0,0,0,,,,,0,0,2.17
01/07/2014,05:39:14,407.01,301.92,384.22,0,0,0,,,,,0,0,2.17
01/07/2014,05:44:14,407.35,330.44,390.69,0,0,0,,,,,0,0,2.17
01/07/2014,05:49:14,406.57,285.3,384.31,0,0,0,,,,,0,0,2.17
01/07/2014,05:54:14,406.15,279.42,383.24,0,0,0,,,,,0,0,2.17
01/07/2014,05:59:14,405.41,304.97,414,0,0,0,,,,,0,0,2.17
01/07/2014,06:04:14,405.73,297.23,388.72,0,0,0,,,,,0,0,2.17
01/07/2014,06:09:14,406.06,340.55,393.52,0,0,0,,,,,0,0,2.17
01/07/2014,06:14:14,405.63,303.19,393.42,0,0,0,,,,,0,0,2.17
01/07/2014,06:19:14,405.95,289.4,382.68,0,0,0,,,,,0,0,2.17
01/07/2014,06:24:14,408.08,294.92,387.33,0,0,0,,,,,0,0,2.17
01/07/2014,06:29:14,406.9,268.25,421.05,0,0,0,,,,,0,0,2.17
01/07/2014,06:34:14,407.56,285.01,414.62,0,0,0,,,,,0,0,2.17
01/07/2014,06:39:14,407.46,265.4,418.65,0,0,0,,,,,0,0,2.17
01/07/2014,06:44:14,406.47,296.92,409.61,0,0,0,,,,,0,0,2.17
01/07/2014,06:49:14,407.06,266.64,425.12,0,0,0,,,,,0,0,2.17
01/07/2014,06:54:14,407.34,321.55,391.9,0,0,0,,,,,0,0,2.17
01/07/2014,06:59:14,406.64,308.45,389.64,0,0,0,,,,,0,0,2.17
01/07/2014,07:04:14,406.51,312.02,392.04,0,0,0,,,,,0,0,2.17
01/07/2014,07:09:14,406.11,182.08,388.54,0,0,0,,,,,0,0,2.17
01/07/2014,07:14:14,406.9,226.72,396.5,0,0,0,,,,,0,0,2.17
01/07/2014,07:19:14,407.19,221.07,397.39,0,0,0,,,,,0,0,2.17
01/07/2014,07:24:14,406.87,335.13,390.25,0,0,0,,,,,0,0,2.17
01/07/2014,07:29:14,405.84,298.95,378.14,0,0,0,,,,,0,0,2.17
01/07/2014,07:34:14,406.31,324.85,381.89,0,0,0,,,,,0,0,2.17
01/07/2014,07:39:14,405.48,308.8,378.49,0,0,0,,,,,0,0,2.17
01/07/2014,07:44:14,407.82,295.01,386.56,0,0,0,,,,,0,0,2.17
01/07/2014,07:49:14,409.14,308.31,381.74,0,0,0,,,,,0,0,2.17
01/07/2014,07:54:14,409.11,318.48,382.3,0,0,0,,,,,0,0,2.17
01/07/2014,07:59:14,407.38,307.3,386.93,0,0,0,,,,,0,0,2.17
01/07/2014,08:04:14,405.97,309.23,399.79,0,0,0,,,,,0,0,2.17
01/07/2014,08:09:14,406.18,305,386.97,0,0,0,,,,,0,0,2.17
01/07/2014,08:14:14,405.02,320.46,388.5,0,0,0,,,,,0,0,2.17
01/07/2014,08:19:14,405.98,338.63,389.72,0,0,0,,,,,0,0,2.17
01/07/2014,08:24:14,407.49,327.05,390.36,0,0,1.25,,,,,370.62,0.37062,2.2
01/07/2014,08:29:14,406.97,317.14,394.33,0,0,1.13,,,,,320.35,0.32035,2.23
01/07/2014,08:34:14,407,324.4,391.5,0,0,1.2,,,,,351.55,0.35155,2.26
01/07/2014,08:39:14,405.28,164.41,380.99,0,0,0,,,,,0,0,2.26
01/07/2014,08:44:14,406.08,296.71,390.16,0,0,1.1,,,,,294.72,0.29472,2.28
01/07/2014,08:49:14,407.57,318.17,402.2,2.13,2.05,2.5,,,,,1450.1,1.4501,2.4
01/07/2014,08:54:14,404.41,305.11,392.85,0,0,1.27,,,,,356.55,0.35655,2.43
01/07/2014,08:59:14,407.86,292.49,389.03,2.33,2.25,2.7,,,,,1522.57,1.52257,2.56
01/07/2014,09:04:14,411.06,329.16,403.14,5.79,5.78,6.05,,,,,3847.82,3.84782,2.88
01/07/2014,09:09:14,411.12,330.25,394.67,6.25,6.3,6.56,,,,,4164.82,4.16482,3.23
01/07/2014,09:14:14,411.63,323.35,397.76,6.86,6.89,7.15,,,,,4521.14,4.52114,3.6
01/07/2014,09:19:14,413.29,326.24,393.61,6.4,6.41,6.69,,,,,4238.21,4.23821,3.96
01/07/2014,09:24:14,413.28,341.17,393.4,6.06,6.07,6.35,,,,,4091.76,4.09176,4.3
01/07/2014,09:29:14,409.94,338.5,391.39,4.23,4.24,4.55,,,,,2867.96,2.86796,4.54
01/07/2014,09:34:14,411.77,337.69,393.01,5.56,5.52,5.86,,,,,3734.96,3.73496,4.85
01/07/2014,09:39:14,406.14,334.14,387.54,1.1,1.02,1.51,,,,,799.71,0.79971,4.91
01/07/2014,09:44:14,410.7,339.59,393.91,6.19,6.12,6.49,,,,,4142.33,4.14233,5.26
01/07/2014,09:49:14,404.89,330.98,388.91,0,0,0,,,,,0,0,5.26
01/07/2014,09:54:14,404.14,330.03,385.96,0,0,0,,,,,0,0,5.26
01/07/2014,09:59:14,404.21,330.47,387.15,0,0,0,,,,,0,0,5.26
01/07/2014,10:04:14,404.47,329.17,387.8,0,0,0,,,,,0,0,5.26
01/07/2014,10:09:14,403.18,327.7,387.12,0,0,0,,,,,0,0,5.26
01/07/2014,10:14:14,403.16,331.63,384.2,0,0,0,,,,,0,0,5.26
01/07/2014,10:19:14,405.38,330.41,388.19,0,0,0,,,,,0,0,5.26
01/07/2014,10:24:14,405.88,328.95,388.96,0,0,0,,,,,0,0,5.26
01/07/2014,10:29:14,406.16,328.56,389.23,0,0,0,,,,,0,0,5.26
01/07/2014,10:34:14,404.16,326.9,387.07,0,0,0,,,,,0,0,5.26
01/07/2014,10:39:14,407.15,329.61,389.46,1.72,1.66,2.14,,,,,1208.82,1.20882,5.36
01/07/2014,10:44:14,405.12,328.31,387.42,1.08,1.03,1.46,,,,,761.59,0.76159,5.42
01/07/2014,10:49:14,403.41,325.8,385.73,0,0,0,,,,,0,0,5.42
01/07/2014,10:54:14,403.09,324.6,385.37,0,0,0,,,,,0,0,5.42
01/07/2014,10:59:14,403.97,324.48,390.63,0,0,0,,,,,0,0,5.42
01/07/2014,11:04:14,405.51,328.42,388.35,0,0,0,,,,,0,0,5.42
01/07/2014,11:09:14,408.12,331.2,391.4,2.54,2.49,2.95,,,,,1744.06,1.74406,5.57
01/07/2014,11:14:14,405,325.83,388.12,0,0,0,,,,,0,0,5.57
01/07/2014,11:19:14,404.63,327.35,385.78,0,0,0,,,,,0,0,5.57
01/07/2014,11:24:14,404.39,327.89,388.62,0,0,0,,,,,0,0,5.57
01/07/2014,11:29:14,404.46,326.09,387.65,0,0,0,,,,,0,0,5.57
01/07/2014,11:34:14,405.03,326.4,386.12,0,0,0,,,,,0,0,5.57
01/07/2014,11:39:14,405.26,326.69,387.4,0,0,0,,,,,0,0,5.57
01/07/2014,11:44:14,404.28,325.32,387.32,0,0,0,,,,,0,0,5.57
01/07/2014,11:49:14,404.39,324.98,387.24,0,0,0,,,,,0,0,5.57
01/07/2014,11:54:14,403.69,321.01,383.05,0,0,0,,,,,0,0,5.57
01/07/2014,11:59:14,404.51,321.37,385.81,0,0,0,,,,,0,0,5.57
01/07/2014,12:04:14,404.96,323,387.67,0,0,0,,,,,0,0,5.57
01/07/2014,12:09:14,404.72,321.65,385.66,0,0,0,,,,,0,0,5.57
01/07/2014,12:14:14,404.2,324.63,382.16,0,0,0,,,,,0,0,5.57
01/07/2014,12:19:14,404.46,323.97,383.09,0,0,0,,,,,0,0,5.57
01/07/2014,12:24:14,404.57,319.94,385.23,0,0,0,,,,,0,0,5.57
01/07/2014,12:29:14,404.69,322.22,385.83,0,0,0,,,,,0,0,5.57
01/07/2014,12:34:14,405.35,322.08,386.73,0,0,0,,,,,0,0,5.57
01/07/2014,12:39:14,405,321.11,385.1,0,0,0,,,,,0,0,5.57
01/07/2014,12:44:14,404.81,321.47,385.63,0,0,0,,,,,0,0,5.57
01/07/2014,12:49:14,404.29,321.98,385.59,0,0,0,,,,,0,0,5.57
01/07/2014,12:54:14,405.34,327.9,386.62,0,0,0,,,,,0,0,5.57
01/07/2014,12:59:14,405.7,320.3,388.91,0,0,0,,,,,0,0,5.57
01/07/2014,13:04:14,404.59,318.13,390.42,0,0,0,,,,,0,0,5.57
01/07/2014,13:09:14,406,320.24,387.24,0,0,0,,,,,0,0,5.57
01/07/2014,13:14:14,406.82,320.32,391.08,0,0,0,,,,,0,0,5.57
01/07/2014,13:19:14,406.55,321.35,389.42,0,0,0,,,,,0,0,5.57
01/07/2014,13:24:14,406.78,321.09,388.65,0,0,0,,,,,0,0,5.57
01/07/2014,13:29:14,407.14,320.36,390.62,0,0,0,,,,,0,0,5.57
01/07/2014,13:34:14,406.39,317.01,395.54,0,0,0,,,,,0,0,5.57
01/07/2014,13:39:14,406.29,286,383.02,0,0,0,,,,,0,0,5.57
01/07/2014,13:44:14,406.81,321.98,395.95,0,0,0,,,,,0,0,5.57
